Unnamed: 0,CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,per_slope_change_0,per_slope_change_1,per_slope_change_2,per_slope_change_3,per_slope_change_4,per_slope_change_5,per_slope_change_6,per_slope_change_7,slope_0,slope_1,slope_2,slope_3,slope_4,slope_5,slope_6,slope_7,slope_8,dif_first,dif_last
32968,NCI-H510A,753605,200,200_753605,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.997694923,0.902208458,0.77796752,0.354615395,0.086183471,0.007510686,0.012219668,0.013918534,0.012545265,40.42417,0.3011366,2.4075093,-0.36593717,-0.70691705,-1.0598553,-0.63922876,-1.8083446,-0.020745814,-0.85937816,-1.1181684,-3.8101692,-2.4158866,-0.70805514,0.042380847,0.015289791,-0.012359419,0.0023050770000000442,0.0013732689999999999
32984,NCI-H510A,753605,300,300_753605,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.972960152,0.865737069,0.719854274,0.578488652,0.535744384,0.517394872,0.499085839,0.471302254,0.467155714,2.9653766,0.36055374,-0.030964017,-0.69763327,-0.57071507,-0.002202332,0.5174787,-0.8507567,-0.24335843,-0.96500784,-1.312945,-1.272291,-0.38469842,-0.16514523,-0.16478153,-0.25005245,-0.03731865,0.027039848000000033,0.004146539999999976
33053,NB4,1323913,178,178_1323913,2,8.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.975072908,0.995866885,0.987427671,0.99844371,0.951115866,0.754339424,0.520368902,0.39816874,0.426436533,-1.8341922,-1.4058504,-2.3053389,-5.296256,3.1577291,0.18901694,-0.47771138,-1.2313238,-0.22434372,0.18714577,-0.07595318,0.099144645,-0.4259508,-1.7709881,-2.1057348,-1.0998013,0.25441024,0.024927091999999984,0.028267792999999986
33055,OVTOKO,1298365,274,274_1298365,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.985843918,0.861654486,0.81037513,0.691307575,0.592955659,0.36101475,0.220246878,0.104155272,0.055863463,7.772854,-0.587088,1.3219419,-0.17398214,1.3582749,-0.39308733,-0.1752975,-0.58401984,-0.12740493,-1.1177049,-0.46151373,-1.0716081,-0.8851674,-2.0874681,-1.2669109,-1.0448246,-0.4346263,0.014156081999999959,0.04829180899999999
33461,NCI-H82,688031,104,104_688031,2,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.944229583,0.925117197,0.950412353,0.954910251,0.857143514,0.868785565,0.284210914,0.110504751,0.075299014,-0.6573019,-2.323493,-0.8221814,-22.735865,-1.1190797,-51.212395,-0.70285034,-0.79732597,-0.5019336,-0.17201167,0.22765623,0.04048151,-0.87990063,0.10477836,-5.2611723,-1.5633557,-0.31685165,0.05577041699999996,0.035205737
33474,COR-L105,906805,170,170_906805,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.996942375,0.640071004,0.594735809,0.326026031,0.12016062,0.0581154,0.046095449,0.064325162,0.045564868,115.716225,-0.872965,4.9271817,-0.23387468,-0.69861263,-0.80627114,-2.516621,-2.0291052,-0.027518392,-3.2118428,-0.40801653,-2.4183881,-1.8527883,-0.558407,-0.10817956,0.16406742,-0.16884266,0.0030576249999999527,0.018760294000000004
33541,COR-L105,906805,331,331_906805,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.942143517,0.863471368,0.809895126,0.851127693,0.523810749,0.452060336,0.293440287,0.237676291,0.201860391,0.35977995,-0.3189926,-1.7696052,-8.938305,-0.78079224,1.2107201,-0.648443,-0.3577236,-0.5207085,-0.708049,-0.4821866,0.3710933,-2.9458518,-0.6457537,-1.4275806,-0.50187594,-0.32234308,0.057856483000000014,0.03581590000000001
33574,NCI-H1435,1298347,170,170_1298347,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967826157,0.900553446,0.909419092,0.989979169,0.97372582,0.731334885,0.10362248,0.01612495,0.016498474,1.0909097,-1.1317868,8.086757,-1.2017545,13.913293,1.5896692,-0.8606089,-1.004269,-0.28956485,-0.60545397,0.07979088,0.7250403,-0.14628014,-2.1815186,-5.6494117,-0.78747785,0.003361713,0.032173843000000035,0.0003735240000000001
33639,ES4,949156,179,179_949156,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.949653469,0.94080194,0.894672831,0.688600525,0.598189355,0.492209959,0.473442974,0.387777619,0.360818392,-0.824188,4.211428,3.4672942,-0.56126475,0.17219365,-0.8229184,3.56468,-0.6852958,-0.45311898,-0.07966375,-0.41516194,-1.8546505,-0.8137005,-0.9538145,-0.16890301,-0.77098817,-0.24263318,0.05034653099999997,0.02695922700000003
33649,EW-11,684062,219,219_684062,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.941347266,0.915733572,0.855700499,0.716120648,0.3268551,0.145076123,0.151169157,0.157286534,0.164857615,-0.5632999,1.343791,1.3250489,1.7888374,-0.53302056,-1.0335189,0.003998518,0.23763132,-0.5278748,-0.23052299,-0.5402977,-1.2562186,-3.5033894,-1.6360108,0.05483723,0.0550565,0.06813965,0.05865273400000004,0.007571081000000007
33650,EW-11,684062,134,134_684062,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.973051769,0.838510567,0.815697877,0.713256823,0.677414952,0.564020009,0.456591282,0.462925665,0.474991801,3.9925838,-0.83044064,3.4905214,-0.6501218,2.1637552,-0.052613974,-1.0589637,0.9048587,-0.24253392,-1.2108709,-0.2053145,-0.9219692,-0.32257688,-1.0205543,-0.96685886,0.05700955,0.10859514,0.02694823099999999,0.012066136000000005
33695,EW-11,684062,302,302_684062,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.942256181,0.726470723,0.626782573,0.395014034,0.190237295,0.109750321,0.077714877,0.059965134,0.0580322,2.7369425,-0.5380221,1.3249369,-0.11646032,-0.6069524,-0.60197973,-0.4459343,-0.8911007,-0.5196946,-1.9420689,-0.89719296,-2.085917,-1.8429904,-0.7243828,-0.28831905,-0.15974769,-0.017396407,0.05774381900000003,0.0019329340000000042
33706,EW-11,684062,159,159_684062,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.983899084,0.908733273,0.883424809,0.851555249,0.779429709,0.662107022,0.519359608,0.455608862,0.452136481,3.6684103,-0.66329867,0.25924826,1.263144,0.626647,0.21670806,-0.5534021,-0.9455318,-0.14490849,-0.6764923,-0.22777586,-0.28682634,-0.64912933,-1.0559043,-1.2847272,-0.57375646,-0.031251494,0.016100915999999965,0.0034723810000000244
33714,EW-11,684062,163,163_684062,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.977700342,0.93570042,0.872556179,0.856601053,0.828180621,0.758510164,0.646403799,0.500354522,0.49949224,0.883435,0.50343704,-0.74732316,0.7812772,1.4514203,0.60909534,0.30277383,-0.9940958,-0.20069683,-0.37799942,-0.56829834,-0.14359583,-0.25578398,-0.627034,-1.0089575,-1.3144435,-0.007760704,0.022299658,0.000862281999999992
33768,EW-11,684062,180,180_684062,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.982758334,0.916423276,0.732146089,0.584750096,0.492239925,0.411453451,0.404313248,0.374234459,0.31593899,2.8473728,1.7779744,-0.2001397,-0.37236977,-0.12672877,-0.91161615,3.2125835,0.93809426,-0.15517491,-0.59701574,-1.6584945,-1.3265638,-0.8325916,-0.72707826,-0.06426198,-0.27070895,-0.52465945,0.01724166599999999,0.058295469000000044
33922,IM-95,1240155,346,346_1240155,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.978510727,0.926330544,0.483751357,0.180888773,0.247659961,0.276743096,0.2337089,0.208064435,0.185251655,1.4281974,7.4817505,-0.31568724,-1.220467,-0.5644361,-2.4796963,-0.40409076,-0.11042082,-0.19340336,-0.46962154,-3.9832127,-2.7257633,0.60094064,0.26174808,-0.38730764,-0.23080021,-0.20531507,0.02148927300000003,0.022812780000000005
33928,IM-95,1240155,157,157_1240155,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.975135943,0.895123739,0.821717575,0.69074602,0.564302852,0.134833051,0.040075719,0.049700683,0.062691919,2.217984,-0.08256304,0.7842041,-0.03457576,2.396546,-0.7793621,-1.1015749,0.3497435,-0.2237767,-0.7201098,-0.6606554,-1.1787441,-1.1379881,-3.8652287,-0.85281605,0.0866247,0.11692112,0.02486405700000005,0.012991235999999996
33936,IM-95,1240155,272,272_1240155,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.96106817,0.954371415,0.875372364,0.697521337,0.595025658,0.364489268,0.219300766,0.138655171,0.128459005,-0.8279876,10.796604,1.2513063,-0.42369944,1.2492311,-0.3702144,-0.44454557,-0.87356824,-0.35038662,-0.060270846,-0.7109913,-1.6006593,-0.92246085,-2.0748277,-1.3066965,-0.72581035,-0.091765486,0.03893183,0.010196166000000007
34020,PFSK-1,683667,272,272_683667,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.983447544,0.970506455,0.958011392,0.996026962,0.845232115,0.648691631,0.339751467,0.073122643,0.020375553,-0.21817476,-0.03447014,-4.042451,-4.9666605,0.30336404,0.57189095,-0.13695657,-0.80217034,-0.14897203,-0.1164701,-0.11245536,0.34213993,-1.3571529,-1.7688644,-2.780462,-2.3996594,-0.47472385,0.016552455999999993,0.052747089999999996
34029,PFSK-1,683667,328,328_683667,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.954819201,0.903513388,0.694063028,0.427861715,0.273675769,0.215168272,0.209592629,0.222227453,0.219413381,0.13556719,3.0823889,0.27095187,-0.42079204,-0.6205392,-0.9047021,-3.266076,-1.2227232,-0.40662718,-0.46175247,-1.8850532,-2.3958118,-1.3876733,-0.5265676,-0.05018078,0.113713466,-0.025326626,0.04518079900000005,0.002814072000000001
34125,MOG-G-CCM,908144,200,200_908144,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.951593057,0.834908385,0.768608477,0.537799282,0.347257427,0.259790112,0.113404207,0.072098731,0.084600346,1.4104939,-0.43180275,2.4812891,-0.1744616,-0.5409547,0.673607,-0.7178316,-1.3026624,-0.43566263,-1.0501621,-0.5966992,-2.0772824,-1.7148764,-0.7872059,-1.3174733,-0.37174928,0.11251452,0.048406943000000036,0.012501615000000008
34166,MOG-G-CCM,908144,276,276_908144,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.963511247,0.822403006,0.851119001,0.642082073,0.455567938,0.220319506,0.057955834,0.011169195,0.007140339,2.867168,-1.2035031,-8.279467,-0.10774541,0.2612902,-0.3098203,-0.7118405,-0.91388875,-0.32839894,-1.2699739,0.25844368,-1.881332,-1.6786271,-2.117236,-1.4612732,-0.42107978,-0.036259707,0.036488752999999985,0.004028856
34175,KARPAS-620,1327775,306,306_1327775,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.974571019,0.934609791,0.792334355,0.57675585,0.539248922,0.265750332,0.183600856,0.087143143,0.053995109,0.57148147,2.5603366,0.5152204,-0.8260176,6.2919607,-0.6996348,0.17417347,-0.65634644,-0.2288611,-0.35965097,-1.2804785,-1.9402071,-0.33756185,-2.4614878,-0.7393452,-0.8681195,-0.29833233,0.025428981000000017,0.03314803400000001
34222,KYSE-450,907320,196,196_907320,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.959049889,0.923655019,0.933634264,0.719675505,0.529015817,0.279881068,0.106527806,0.052321974,0.010573197,-0.13565946,-1.2819407,-22.440376,-0.10889572,0.3066995,-0.3041789,-0.68731,-0.22981024,-0.36855108,-0.31855363,0.089813225,-1.9256293,-1.7159364,-2.2422132,-1.5601794,-0.4878525,-0.375739,0.04095011100000001,0.041748777
34251,KARPAS-620,1327775,275,275_1327775,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.945103785,0.943707516,0.91196004,0.461762215,0.36084304,0.176493303,0.154470343,0.132701249,0.131671678,-0.97456586,21.737843,13.180595,-0.7758337,0.8267069,-0.88053703,-0.011527538,-0.95270514,-0.49406612,-0.012566149,-0.2857271,-4.0517807,-0.9082725,-1.6591476,-0.19820668,-0.19592184,-0.009266094,0.05489621499999997,0.001029571000000007
34287,HCC2998,905971,140,140_905971,2,0.064,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.986834352,0.998678042,0.903495842,0.930886494,0.621258008,0.351146664,0.122721544,0.08513593,0.049657179,-1.8995893,-9.036536,-1.2877709,-12.304161,-0.12762737,-0.15432984,-0.83545756,-0.05605507,-0.118490875,0.10659313,-0.85663956,0.24651594,-2.786656,-2.4310024,-2.0558262,-0.33827057,-0.3193088,0.013165647999999974,0.035478750999999996
34293,Hs-633T,1240149,164,164_1240149,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.970882105,0.907479108,0.781310961,0.687576387,0.465136773,0.047762297,0.020146404,0.05631525,0.026423402,1.1774595,0.989939,-0.25706613,1.3730798,0.8763497,-0.93383425,-2.3097115,-1.826453,-0.26206094,-0.5706271,-1.1355131,-0.8436111,-2.0019565,-3.7563703,-0.24854305,0.32551965,-0.26902667,0.02911789499999995,0.029891848
34323,SHP-77,724872,328,328_724872,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.953789097,0.923241545,0.773180994,0.474483432,0.476223024,0.4043572,0.394084257,0.399259576,0.381509417,-0.33895314,3.9123573,0.9905143,-1.005824,-42.311913,-0.85705376,-1.5037816,-4.4297657,-0.41589797,-0.27492803,-1.3505447,-2.6882784,0.015656319,-0.6467925,-0.09245656,0.046577904,-0.15975131,0.04621090299999997,0.017750158999999988
34344,SHP-77,724872,273,273_724872,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.969629816,0.985163038,0.935144623,0.834834887,0.629141875,0.475104705,0.202333031,0.096423794,0.094224432,-1.5114626,-4.220096,1.0054557,1.0505784,-0.25113064,0.7708175,-0.6117294,-0.9792335,-0.27333158,0.13979888,-0.45016584,-0.9027876,-1.8512367,-1.3863344,-2.4549453,-0.9531832,-0.019794302,0.030370184000000022,0.0021993619999999964
34369,SHP-77,724872,170,170_724872,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962561035,0.978280035,0.969125935,0.867175094,0.141597045,0.035416396,0.004965229,0.004004302,0.004091883,-1.4198563,-1.5823579,10.1372,6.11694,-0.8536606,-0.7132136,-0.9684437,-1.0911423,-0.3369509,0.14147097,-0.082386725,-0.9175575,-6.5302014,-0.95562595,-0.27406052,-0.008648343,0.00078823,0.03743896499999999,8.758099999999977e-05
34386,BB65-RCC,753533,328,328_753533,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.992685809,0.962284581,0.908748653,0.872594561,0.449088285,0.292195134,0.275096123,0.254881305,0.233778514,3.156464,0.7609793,-0.32467616,10.713921,-0.6295375,-0.8910148,0.18222106,0.043925405,-0.06582785,-0.27361107,-0.4818234,-0.32538685,-3.8115556,-1.4120383,-0.15389122,-0.18193345,-0.18992496,0.00731419099999997,0.02110279100000001
34447,Ca-Ski,906824,346,346_906824,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.971461705,0.791182967,0.448076761,0.114851891,0.09665271,0.087483671,0.066876927,0.069895284,0.061894411,5.3170824,0.9031987,-0.028799653,-0.9453847,-0.4961841,1.2474282,-1.1464742,-3.650738,-0.25684458,-1.6225084,-3.087956,-2.999024,-0.16379261,-0.08252132,-0.18546075,0.027165214,-0.072007865,0.028538295000000047,0.008000872999999999
34462,Ca-Ski,906824,272,272_906824,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.988698719,0.872601946,0.807639349,0.707827611,0.693383225,0.350277884,0.171575486,0.077251274,0.063450028,9.272889,-0.44044483,0.53645027,-0.8552835,22.75351,-0.47916174,-0.4721715,-0.853683,-0.10171151,-1.0448711,-0.58466303,-0.89830565,-0.12999967,-3.0879483,-1.6083215,-0.848918,-0.12421116,0.011301281000000052,0.01380124599999999
34467,Ca-Ski,906824,235,235_906824,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.964945927,0.90525769,0.753194507,0.535215735,0.480076252,0.084215138,0.052009342,0.039055347,0.024854656,0.70274603,1.5476251,0.43347502,-0.74704206,6.17927,-0.9186437,-0.5977745,0.09624052,-0.3154868,-0.5371939,-1.3685687,-1.961809,-0.49625525,-3.5627503,-0.28985217,-0.11658594,-0.12780623,0.03505407299999996,0.014200690999999998
34488,Ca-Ski,906824,152,152_906824,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962970205,0.950264324,0.89016869,0.881313168,0.834223602,0.723310568,0.54525669,0.371142003,0.367077223,-0.65687466,3.7297583,-0.8526429,4.31753,1.3553665,0.60534704,-0.022123814,-0.97665465,-0.33326823,-0.11435276,-0.54086095,-0.0796997,-0.42380556,-0.9982174,-1.6024853,-1.5670322,-0.03658292,0.03702979500000003,0.00406477999999999
34494,Ca-Ski,906824,135,135_906824,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.963934675,0.536423306,0.314424682,0.138833866,0.12857732,0.150014966,0.154676159,0.205096771,0.2163259,10.8538,-0.48071873,-0.20904535,-0.9415884,-3.090144,-0.78257,9.817117,-0.77729094,-0.32458806,-3.847602,-1.9979875,-1.5803175,-0.09230887,0.19293882,0.04195069,0.45378554,0.101062156,0.03606532500000004,0.011229128999999977
34495,HT-29,905939,179,179_905939,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.994874208,0.981518236,0.84156541,0.700090985,0.59715759,0.462536314,0.403807314,0.31767894,0.282198296,1.6056259,9.478667,0.010872722,-0.2724241,0.3078488,-0.5637466,0.46653926,-0.58804965,-0.046132386,-0.12020373,-1.2595749,-1.2732699,-0.9264005,-1.2115917,-0.528561,-0.7751555,-0.3193256,0.005125791999999962,0.035480644000000006
34549,H2591,1240131,268,268_1240131,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967873992,0.959657162,0.924290308,0.892560436,0.643366173,0.445398163,0.19969534,0.064048043,0.032526994,-0.7442304,3.3041792,-0.10283506,6.853614,-0.20556736,0.2411238,-0.44792122,-0.7676249,-0.2891341,-0.07395172,-0.31830147,-0.28556892,-2.242748,-1.7817122,-2.2113254,-1.2208258,-0.2836895,0.032126007999999984,0.031521049
34558,H2591,1240131,157,157_1240131,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.983775839,0.854350144,0.782715409,0.795469223,0.894134965,0.756387105,0.232041981,0.0833381,0.110238312,6.97735,-0.44651824,-1.1780399,6.7361526,-2.3961067,2.8065586,-0.71640074,-1.1808978,-0.14601731,-1.1648313,-0.64471287,0.114784606,0.88799125,-1.2397305,-4.7191067,-1.338335,0.24210197,0.016224161000000015,0.026900212000000007
34568,SBC-1,713885,274,274_713885,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.987254226,0.66714974,0.405864829,0.191637295,0.087339623,0.023102433,0.011796852,0.015709002,0.009093195,24.11451,-0.18375123,-0.18009967,-0.51314557,-0.38409734,-0.82400256,-1.346037,-2.6910923,-0.11471218,-2.8809402,-2.351564,-1.928048,-0.9386788,-0.5781348,-0.10175023,0.03520935,-0.05954226,0.012745773999999988,0.006615807
34618,SCC-15,910911,194,194_910911,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.95990799,0.964930623,0.882178579,0.842903278,0.629281763,0.459063329,0.147111695,0.140023807,0.130491444,-1.1252766,-17.475973,-0.5253848,4.4390717,-0.20317715,0.83265483,-0.9772789,0.3448807,-0.36082792,0.04520327,-0.74476784,-0.35347816,-1.9225931,-1.5319661,-2.807565,-0.063790984,-0.08579127,0.040092009999999956,0.009532362999999988
34644,NB7,949174,201,201_949174,2,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.989555841,0.940610392,0.765157672,0.687872201,0.692911954,0.591874891,0.492813176,0.438510743,0.490361979,3.68639,2.5846596,-0.55950785,-1.0652102,-21.047798,-0.0195508,-0.45183247,-1.9548606,-0.09399748,-0.44050884,-1.5790743,-0.6955698,0.04535829,-0.9093338,-0.8915556,-0.48872185,0.4666612,0.010444158999999953,0.05185123600000002
34681,RXF393,905978,182,182_905978,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.953278976,0.915975209,0.938326399,0.902061545,0.737010339,0.447347851,0.262877713,0.059551794,0.00583903,-0.20156431,-1.5991678,-2.6225033,3.5512638,0.75498664,-0.3631549,0.10221577,-0.73582923,-0.42048937,-0.3357337,0.20116083,-0.3263841,-1.4854602,-2.6069627,-1.6602315,-1.8299333,-0.4834149,0.046721024,0.053712763999999996
34835,Hs-633T,1240149,272,272_1240149,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.961702612,0.926697575,0.844128422,0.738689426,0.53101493,0.077222549,0.014591831,0.008792028,0.003123973,-0.08596879,1.3587785,0.27697885,0.9696169,1.1851141,-0.8619838,-0.90739685,-0.022715986,-0.34467673,-0.3150453,-0.74312204,-0.9489511,-1.8690702,-4.0841317,-0.56367654,-0.05219823,-0.051012497,0.03829738800000004,0.005668055
34888,MKN28,908139,346,346_908139,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.952537369,0.952475865,0.77245791,0.620354521,0.487087435,0.352318365,0.312761805,0.274590696,0.242781978,-0.998704,2925.5503,-0.15506548,-0.12383878,0.011270523,-0.7064863,-0.035024524,-0.16668087,-0.42716378,-0.000553608,-1.6201614,-1.3689303,-1.1994036,-1.2129215,-0.3560091,-0.34354004,-0.2862785,0.04746263100000003,0.031808718000000014
34986,JHU-022,1240162,346,346_1240162,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957183428,0.883161933,0.527245859,0.314671309,0.248290098,0.17843193,0.166277079,0.162890348,0.180017345,0.72880363,3.808282,-0.40273952,-0.68772745,0.052378774,-0.82600677,-0.7213675,-6.057084,-0.3853492,-0.6661931,-3.2032444,-1.9131713,-0.5974308,-0.6287235,-0.109393634,-0.030480625,0.15414308,0.042816572,0.017126997000000005
34997,ST486,910906,83,83_910906,2,1.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.958221135,0.856620603,0.784222214,0.708097262,0.549852307,0.453568654,0.32065008,0.226784115,0.195835677,1.4318645,-0.28742087,0.051472068,1.0787537,-0.3915531,0.38048995,-0.2938087,-0.6702912,-0.37600976,-0.91440475,-0.65158576,-0.6851242,-1.4242045,-0.8665528,-1.1962675,-0.8447937,-0.2785359,0.041778865000000054,0.030948437999999995
35041,RH-1,971773,245,245_971773,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.966009384,0.958396224,0.905830746,0.872200422,0.866569855,0.573466875,0.041560008,0.011297327,0.008680303,-0.7760211,5.904531,-0.3602202,-0.8325751,51.055824,0.814744,-0.9431053,-0.9135231,-0.3059156,-0.06851864,-0.47308907,-0.30267283,-0.050674964,-2.637927,-4.7871623,-0.27236417,-0.023553217,0.033990615999999974,0.002617023999999999
35081,OAW-42,910548,346,346_910548,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.982677302,0.948779092,0.815492273,0.59968705,0.54699049,0.497877535,0.406811911,0.340037005,0.289607709,0.9568622,2.9319763,0.61910415,-0.7558145,-0.0680033,0.8542068,-0.26673853,-0.24478644,-0.15590447,-0.30508357,-1.1995814,-1.9422472,-0.47426865,-0.4420168,-0.81959057,-0.6009742,-0.45386386,0.01732269799999997,0.05042929600000001
35084,KM-H2,909976,328,328_909976,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.997867968,0.942825296,0.947032975,0.740325134,0.513937279,0.397665019,0.322737784,0.327380492,0.330048285,24.816662,-1.0764439,-50.12644,0.09520674,-0.4864022,-0.35558808,-1.0619627,-0.4253738,-0.019188523,-0.49538362,0.037869032,-1.8603706,-2.0374904,-1.0464505,-0.6743452,0.04178426,0.024010332,0.002132032000000006,0.002667792999999974
35123,Daudi,906831,200,200_906831,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.961158872,0.853987795,0.666349932,0.340056519,0.355130508,0.328230632,0.167227208,0.084555437,0.051639006,1.7592158,0.75082576,0.73895335,-1.0461977,-2.7845235,4.985285,-0.4865216,-0.6018419,-0.34957016,-0.9645395,-1.6887406,-2.9366412,0.13566583,-0.24209888,-1.4490308,-0.744046,-0.29624793,0.03884112799999995,0.032916430999999996
